#####################################################################
# Alchemist log file - simulation started at: 2020-01-14T00:45+0000 #
#####################################################################
# seed = 20.0, cloudcost = 0, taskFrequency = 0.1, algorithm = false
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
10.000146052196072 NaN 68.0 75.0 0.0 0.0 0.0 
20.00397884603672 NaN 103.0 104.0 0.0 0.0 0.0 
30.00224671255196 NaN 116.0 117.0 0.0 0.0 0.0 
40.01072244659492 NaN 122.0 122.0 0.0 0.0 0.0 
50.003028501820225 NaN 125.0 125.0 0.0 0.0 0.0 
60.00019980467608 NaN 125.0 125.0 0.0 0.0 0.0 
70.00090960467874 NaN 125.0 125.0 0.0 0.0 0.0 
80.00015451214409 NaN 125.0 125.0 0.0 0.0 0.0 
90.0059494050471 NaN 125.0 125.0 0.0 0.0 0.0 
100.00144063969039 NaN 125.0 125.0 0.0 0.0 0.0 
110.00017597811139 0.0 86.0 129.0 0.0 49.0 5046.0 
120.00951160201828 0.0 47.0 147.0 0.0 97.0 10029.0 
130.00058942989483 0.0 59.0 172.0 0.0 113.0 11698.0 
140.01120518524914 0.008264462809917376 79.0 204.0 0.0 121.0 12535.0 
150.00376368376013 0.008196721311475403 108.0 232.0 0.0 122.0 12639.0 
160.00940989701584 0.008130081300812992 117.0 240.0 0.0 123.0 12745.0 
170.00178944508986 0.008130081300812992 120.0 243.0 0.0 123.0 12745.0 
180.02091375360658 0.008130081300812992 123.0 246.0 0.0 123.0 12745.0 
190.0043365914507 0.008130081300812992 124.0 247.0 0.0 123.0 12745.0 
200.00612733528806 0.008130081300812992 124.0 247.0 0.0 123.0 12745.0 
210.0051518360641 0.008130081300812992 124.0 247.0 0.0 124.0 12848.0 
220.00283145189522 0.008130081300812992 112.0 247.0 0.0 139.0 14397.0 
230.00320457620703 0.008064516129032265 91.0 254.0 0.0 166.0 17277.0 
240.01641251040482 0.007999999999999993 83.0 274.0 0.0 192.0 19936.0 
250.0031320008224 0.007999999999999993 69.0 293.0 0.0 223.0 23156.0 
260.00589708001894 0.007999999999999993 77.0 317.0 0.0 237.0 24622.0 
270.0103025924004 0.007999999999999993 96.0 339.0 0.0 242.0 25146.0 
280.0119774527121 0.007999999999999993 108.0 353.0 0.0 244.0 25354.0 
290.0032151383614 0.007999999999999993 116.0 362.0 0.0 246.0 25561.0 
300.00541638728606 0.007999999999999993 120.0 366.0 0.0 246.0 25561.0 
