#####################################################################
# Alchemist log file - simulation started at: 2020-01-14T00:27+0000 #
#####################################################################
# seed = 20.0, cloudcost = 0, taskFrequency = 0.001, algorithm = false
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
10.007505682511798 NaN 2.0 2.0 0.0 0.0 0.0 
20.001677156025007 NaN 4.0 4.0 0.0 0.0 0.0 
30.003020646166362 NaN 5.0 5.0 0.0 0.0 0.0 
40.006828102204324 NaN 5.0 5.0 0.0 0.0 0.0 
50.02644274121766 1.0 6.0 7.0 1.0 0.0 36.0 
60.000285247054016 1.0 6.0 7.0 1.0 0.0 36.0 
70.0058302042028 1.5 5.0 7.0 2.0 0.0 52.0 
80.0086935777517 1.3333333333333333 4.0 7.0 3.0 0.0 107.0 
90.00127197625235 1.25 3.0 7.0 4.0 0.0 145.0 
100.00902599135891 1.25 5.0 9.0 4.0 0.0 145.0 
110.00390758756033 1.25 6.0 11.0 4.0 0.0 145.0 
120.01249185955234 0.8333333333333333 6.0 12.0 4.0 2.0 353.0 
130.00394795952474 0.8333333333333333 6.0 12.0 4.0 2.0 353.0 
140.0013579038331 0.8333333333333333 6.0 12.0 4.0 2.0 353.0 
150.00398991251453 0.8333333333333333 8.0 14.0 4.0 2.0 353.0 
160.00095319339252 0.8333333333333333 8.0 15.0 4.0 2.0 353.0 
170.0097138939446 0.8333333333333333 10.0 16.0 4.0 2.0 353.0 
180.00293977973442 0.8333333333333333 10.0 16.0 4.0 2.0 353.0 
190.00209383408955 0.8333333333333333 10.0 17.0 4.0 2.0 353.0 
200.00029616616828 0.75 9.0 17.0 4.0 4.0 556.0 
210.0121148764064 0.75 10.0 19.0 4.0 4.0 556.0 
220.0001089450521 0.6666666666666667 10.0 20.0 4.0 6.0 775.0 
230.00100138573904 0.7 9.0 20.0 4.0 7.0 994.0 
240.00476589971174 0.7272727272727273 10.0 22.0 5.0 7.0 1012.0 
250.0046846681977 0.6666666666666667 10.0 22.0 5.0 8.0 1115.0 
260.0010817570577 0.7857142857142858 7.0 22.0 6.0 9.0 1237.0 
270.00859577650806 0.75 6.0 23.0 6.0 11.0 1446.0 
280.0003422939514 1.25 5.0 23.0 7.0 11.0 1533.0 
290.0074311608477 1.2352941176470589 5.0 25.0 8.0 11.0 1582.0 
300.0065816436268 1.2352941176470589 7.0 26.0 8.0 11.0 1582.0 
310.00374473320096 1.6666666666666667 6.0 26.0 9.0 11.0 1678.0 
320.03107299345965 1.6666666666666667 7.0 27.0 9.0 11.0 1678.0 
330.0186566255672 2.105263157894737 7.0 27.0 10.0 11.0 1720.0 
340.03978793428075 2.105263157894737 7.0 28.0 10.0 11.0 1720.0 
350.01031964909066 2.105263157894737 8.0 29.0 10.0 11.0 1720.0 
360.0070459096136 2.105263157894737 10.0 31.0 10.0 11.0 1720.0 
370.0094199118729 1.952380952380952 8.0 31.0 10.0 13.0 1978.0 
380.0046894260093 1.952380952380952 10.0 33.0 10.0 13.0 1978.0 
390.02083032942704 2.0 11.0 35.0 11.0 13.0 1991.0 
400.0070650214674 1.8260869565217392 11.0 38.0 11.0 15.0 2198.0 
410.00043314952376 1.8260869565217392 12.0 38.0 11.0 15.0 2198.0 
420.0125270165427 1.8260869565217392 12.0 38.0 11.0 15.0 2198.0 
430.0044116774379 1.8260869565217392 12.0 38.0 11.0 15.0 2198.0 
440.00062979055946 1.75 14.0 40.0 11.0 16.0 2301.0 
450.0007793940828 1.75 13.0 40.0 11.0 16.0 2301.0 
460.0044768046737 1.6153846153846156 12.0 41.0 11.0 18.0 2744.0 
470.0173464020558 1.6923076923076923 11.0 41.0 12.0 19.0 2928.0 
480.00271263506147 1.6923076923076923 10.0 41.0 12.0 19.0 2928.0 
490.00378347940756 1.5172413793103448 10.0 44.0 12.0 22.0 3272.0 
500.0036703067119 1.4242424242424245 7.0 45.0 12.0 26.0 3726.0 
510.03692002517084 1.4411764705882353 7.0 46.0 12.0 27.0 3829.0 
520.0023899442838 1.5142857142857142 9.0 49.0 13.0 27.0 3906.0 
530.0090592418261 1.5277777777777777 9.0 50.0 14.0 27.0 3950.0 
540.0084741250383 1.5277777777777777 9.0 50.0 14.0 27.0 3950.0 
550.0116315630194 1.5277777777777777 9.0 50.0 14.0 27.0 3950.0 
560.0042616245364 1.5405405405405406 10.0 52.0 14.0 28.0 4052.0 
570.0012516362519 1.5405405405405406 11.0 53.0 14.0 28.0 4052.0 
580.0014110639996 1.5405405405405406 13.0 55.0 14.0 28.0 4052.0 
590.0048658154271 1.5405405405405406 15.0 57.0 14.0 28.0 4052.0 
600.0005802556562 1.5405405405405406 17.0 61.0 14.0 29.0 4167.0 
610.0018437586328 1.5405405405405406 22.0 65.0 14.0 29.0 4167.0 
620.0036232232528 1.4615384615384615 20.0 66.0 14.0 33.0 4585.0 
630.0162839412651 1.425 17.0 66.0 14.0 35.0 4823.0 
640.0038398586369 1.425 17.0 66.0 14.0 35.0 4823.0 
650.004225839087 1.425 17.0 66.0 14.0 35.0 4823.0 
660.0050027681349 1.3902439024390243 17.0 67.0 14.0 37.0 5030.0 
670.0209535481895 1.3902439024390243 18.0 69.0 14.0 37.0 5030.0 
680.0011029991995 1.3902439024390243 18.0 71.0 14.0 39.0 5237.0 
690.0039919004174 1.372093023255814 16.0 71.0 15.0 40.0 5534.0 
700.0017359668722 1.3111111111111111 15.0 73.0 15.0 43.0 5847.0 
710.0120527951791 1.2 9.0 74.0 16.0 49.0 6479.0 
720.0081392029206 1.196078431372549 11.0 77.0 16.0 50.0 6617.0 
730.0023662528815 1.196078431372549 11.0 78.0 16.0 51.0 6724.0 
740.0033335214981 1.196078431372549 11.0 80.0 16.0 51.0 6724.0 
750.0013043140676 1.196078431372549 13.0 80.0 16.0 51.0 6724.0 
760.01022075334 1.1923076923076923 14.0 83.0 17.0 52.0 6848.0 
770.0298245796708 1.1923076923076923 14.0 84.0 17.0 53.0 6952.0 
780.0042214400065 1.1851851851851851 13.0 85.0 17.0 55.0 7158.0 
790.0122970941175 1.1851851851851851 14.0 86.0 17.0 55.0 7158.0 
800.0086027009006 1.1851851851851851 16.0 89.0 17.0 56.0 7262.0 
810.0070791821685 1.1851851851851851 17.0 91.0 17.0 57.0 7387.0 
820.0145623745274 1.1228070175438596 14.0 92.0 17.0 61.0 7796.0 
830.0031924042906 1.1228070175438596 15.0 93.0 17.0 61.0 7796.0 
840.000666763198 1.1228070175438596 14.0 93.0 17.0 62.0 7899.0 
850.011093920495 1.1016949152542375 12.0 93.0 18.0 63.0 8090.0 
860.0001428853143 1.0833333333333335 11.0 94.0 18.0 65.0 8293.0 
870.0080889787164 1.0655737704918034 11.0 95.0 18.0 66.0 8398.0 
880.0009474267022 1.0655737704918034 10.0 95.0 18.0 67.0 8504.0 
890.0185672821781 1.0655737704918034 12.0 97.0 18.0 67.0 8504.0 
900.0191609652921 1.0483870967741933 13.0 99.0 18.0 68.0 8608.0 
910.0015151075927 1.0317460317460319 12.0 99.0 18.0 69.0 8712.0 
920.0145068579209 1.015625 10.0 99.0 18.0 71.0 8952.0 
930.0026753801642 1.0149253731343282 8.0 100.0 20.0 72.0 9284.0 
940.0066233618857 1.0294117647058822 8.0 101.0 21.0 72.0 9299.0 
950.0029864966726 1.0294117647058822 8.0 102.0 21.0 72.0 9299.0 
960.0000797721539 1.0441176470588236 8.0 102.0 22.0 72.0 9317.0 
970.0032950786308 1.0142857142857142 6.0 102.0 22.0 74.0 9529.0 
980.0199101697223 1.0140845070422533 5.0 102.0 23.0 74.0 9619.0 
990.0034057485353 1.0 7.0 105.0 23.0 75.0 9722.0 
1000.0120539154867 1.0 7.0 106.0 23.0 76.0 9825.0 
1010.0050079204801 1.0 6.0 106.0 23.0 77.0 9930.0 
1020.0103292970964 1.0273972602739727 6.0 106.0 24.0 77.0 10152.0 
1030.0035073544175 1.054794520547945 4.0 107.0 25.0 77.0 10192.0 
1040.0132364272201 1.054794520547945 5.0 107.0 25.0 77.0 10192.0 
1050.0083266049028 1.054794520547945 7.0 109.0 25.0 77.0 10192.0 
1060.0087602014387 1.054794520547945 8.0 110.0 25.0 77.0 10192.0 
1070.0075511124644 1.0405405405405408 9.0 113.0 25.0 78.0 10304.0 
1080.0060111476173 1.0405405405405408 13.0 116.0 25.0 78.0 10304.0 
1090.0233145766613 1.04 11.0 116.0 26.0 79.0 10419.0 
1100.0083296533564 1.04 13.0 118.0 26.0 79.0 10419.0 
1110.002885843481 1.04 15.0 120.0 26.0 79.0 10419.0 
1120.0007685127503 1.04 18.0 123.0 26.0 79.0 10419.0 
1130.0073336224582 1.04 18.0 123.0 26.0 79.0 10419.0 
1140.0020414157098 1.0259740259740258 16.0 124.0 27.0 81.0 10699.0 
1150.001522189397 1.0259740259740258 16.0 124.0 27.0 81.0 10699.0 
1160.0033491442264 1.0259740259740258 15.0 124.0 27.0 82.0 10802.0 
1170.0191661575514 1.0259740259740258 15.0 125.0 27.0 83.0 10914.0 
1180.0121843540576 1.0128205128205128 14.0 126.0 27.0 86.0 11225.0 
1190.0035599815692 1.0128205128205128 12.0 127.0 27.0 88.0 11487.0 
1200.0011241308207 1.0 12.0 128.0 27.0 89.0 11589.0 
1210.0015414626184 1.0 11.0 129.0 27.0 90.0 11692.0 
1220.0044160234693 1.0 11.0 130.0 27.0 92.0 11912.0 
1230.0144304608705 0.9753086419753088 9.0 130.0 27.0 94.0 12117.0 
1240.0170068854075 0.9753086419753088 9.0 132.0 27.0 95.0 12219.0 
1250.0071430803423 0.9876543209876542 10.0 133.0 27.0 96.0 12397.0 
1260.002542962904 1.074074074074074 10.0 134.0 28.0 96.0 12657.0 
1270.0123634840586 1.074074074074074 11.0 136.0 28.0 96.0 12657.0 
1280.0101931767895 1.074074074074074 13.0 137.0 28.0 96.0 12657.0 
1290.007499937857 1.074074074074074 12.0 137.0 28.0 97.0 12761.0 
1300.0002083623406 1.0481927710843373 11.0 138.0 28.0 99.0 12965.0 
1310.0240397935092 1.0481927710843373 11.0 138.0 28.0 99.0 12965.0 
1320.007535205483 1.0357142857142856 9.0 138.0 28.0 101.0 13174.0 
1330.002674495969 1.0357142857142856 9.0 138.0 28.0 101.0 13174.0 
1340.0024304036576 1.0357142857142856 9.0 139.0 28.0 102.0 13278.0 
1350.0038535447438 1.0235294117647058 9.0 141.0 28.0 104.0 13559.0 
1360.0133841845536 1.0235294117647058 12.0 145.0 28.0 105.0 13664.0 
1370.001277620914 1.0235294117647058 11.0 145.0 28.0 106.0 13765.0 
1380.0117487679129 1.0470588235294118 10.0 148.0 29.0 109.0 14101.0 
1390.0070017195917 1.0470588235294118 11.0 149.0 29.0 109.0 14101.0 
