#####################################################################
# Alchemist log file - simulation started at: 2020-01-14T00:39+0000 #
#####################################################################
# seed = 20.0, cloudcost = 0, taskFrequency = 0.05, algorithm = false
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
10.001887944332639 NaN 37.0 39.0 0.0 0.0 0.0 
20.000762682240573 NaN 74.0 75.0 0.0 0.0 0.0 
30.001323793660852 NaN 92.0 94.0 0.0 0.0 0.0 
40.007643462217985 NaN 104.0 104.0 0.0 0.0 0.0 
50.00563534629642 NaN 112.0 112.0 0.0 0.0 0.0 
60.0040376656118 NaN 117.0 117.0 0.0 0.0 0.0 
70.00584939216174 NaN 121.0 121.0 0.0 0.0 0.0 
80.01056313223171 NaN 122.0 122.0 0.0 0.0 0.0 
90.00073988270722 NaN 123.0 123.0 0.0 0.0 0.0 
100.00039772499989 NaN 125.0 125.0 0.0 0.0 0.0 
110.00259752560768 0.0 104.0 126.0 0.0 25.0 2575.0 
120.01010178623989 0.0 67.0 128.0 0.0 63.0 6522.0 
130.00450790341387 0.0 55.0 138.0 0.0 84.0 8719.0 
140.00037768156727 0.0 44.0 145.0 0.0 102.0 10618.0 
150.00131161265847 0.0 47.0 162.0 0.0 112.0 11657.0 
160.00714010389234 0.0 64.0 181.0 0.0 115.0 11968.0 
170.02196274304276 0.0 78.0 199.0 0.0 119.0 12385.0 
180.00698660752943 0.00833333333333334 93.0 214.0 1.0 120.0 12507.0 
190.00468288410397 0.008264462809917375 101.0 225.0 1.0 121.0 12610.0 
200.00315343781796 0.008196721311475403 107.0 230.0 1.0 122.0 12715.0 
210.01137101450936 0.008130081300812993 110.0 235.0 1.0 123.0 12823.0 
220.0071886532509 0.008130081300812993 112.0 237.0 1.0 125.0 13030.0 
230.0039935234135 0.008130081300812993 106.0 240.0 1.0 133.0 13854.0 
240.0125323310205 0.008064516129032265 102.0 244.0 1.0 140.0 14645.0 
250.0036601636345 0.008064516129032265 98.0 250.0 1.0 153.0 15980.0 
260.0091713980118 0.007999999999999993 88.0 258.0 1.0 171.0 17919.0 
270.0039768382625 0.007999999999999993 73.0 265.0 1.0 193.0 20201.0 
280.007980545685 0.015999999999999986 64.0 276.0 1.0 212.0 22169.0 
290.00604476984296 0.015999999999999986 64.0 285.0 1.0 220.0 23002.0 
300.0139532757282 0.015999999999999986 69.0 298.0 1.0 228.0 23834.0 
310.00771355863736 0.015999999999999986 78.0 313.0 1.0 232.0 24246.0 
320.00485253866475 0.015999999999999986 89.0 327.0 1.0 236.0 24661.0 
330.0029863668121 0.015999999999999986 103.0 341.0 1.0 237.0 24765.0 
340.0036236239355 0.015999999999999986 105.0 349.0 1.0 242.0 25288.0 
350.0005073174904 0.015999999999999986 107.0 353.0 1.0 245.0 25601.0 
360.0087991668428 0.015999999999999986 102.0 355.0 1.0 252.0 26325.0 
370.02313286427665 0.015999999999999986 99.0 361.0 1.0 261.0 27257.0 
380.00982753619905 0.015999999999999986 92.0 364.0 1.0 272.0 28415.0 
390.0036218251522 0.015999999999999986 97.0 376.0 1.0 279.0 29141.0 
400.0057439203836 0.015999999999999986 92.0 386.0 1.0 292.0 30482.0 
410.0024642637589 0.015999999999999986 87.0 393.0 1.0 306.0 31943.0 
420.0048363845045 0.015999999999999986 82.0 407.0 1.0 322.0 33606.0 
430.0007648864625 0.015999999999999986 80.0 417.0 1.0 336.0 35055.0 
440.0053427680352 0.015999999999999986 82.0 430.0 1.0 346.0 36085.0 
450.00922435526843 0.015999999999999986 90.0 440.0 1.0 349.0 36394.0 
460.0128083775177 0.015999999999999986 94.0 448.0 1.0 353.0 36814.0 
470.0037532799838 0.015999999999999986 101.0 458.0 1.0 356.0 37124.0 
480.02251754883684 0.015999999999999986 101.0 466.0 1.0 363.0 37859.0 
490.0033960000702 0.015999999999999986 100.0 472.0 1.0 372.0 38785.0 
500.00107622615747 0.015999999999999986 99.0 478.0 1.0 380.0 39610.0 
510.019963552072 0.015999999999999986 96.0 487.0 1.0 389.0 40550.0 
520.0014872078028 0.015999999999999986 94.0 497.0 1.0 401.0 41789.0 
530.0052433728557 0.015999999999999986 92.0 506.0 1.0 412.0 42934.0 
540.0015332988089 0.015999999999999986 96.0 519.0 1.0 422.0 43976.0 
550.019975992986 0.015999999999999986 91.0 526.0 1.0 435.0 45317.0 
560.0056088284081 0.015999999999999986 92.0 534.0 1.0 441.0 45935.0 
570.0004591668996 0.015999999999999986 94.0 545.0 1.0 451.0 47020.0 
580.00430716315 0.015999999999999986 88.0 553.0 1.0 463.0 48262.0 
590.0002509802106 0.015999999999999986 93.0 563.0 1.0 468.0 48778.0 
600.0041802925068 0.015999999999999986 93.0 570.0 1.0 475.0 49502.0 
610.0037852410123 0.015999999999999986 93.0 576.0 1.0 482.0 50222.0 
620.0003473315367 0.015999999999999986 93.0 582.0 1.0 489.0 51012.0 
630.0000486659532 0.015999999999999986 87.0 589.0 1.0 500.0 52151.0 
640.0114434000969 0.015999999999999986 86.0 599.0 1.0 511.0 53341.0 
650.0025411583275 0.015999999999999986 87.0 609.0 1.0 520.0 54274.0 
660.0057147469821 0.015999999999999986 88.0 619.0 1.0 528.0 55106.0 
670.0010044783415 0.015999999999999986 85.0 627.0 1.0 540.0 56387.0 
680.0041599433658 0.015999999999999986 88.0 637.0 1.0 548.0 57216.0 
690.0004191022527 0.015999999999999986 88.0 651.0 1.0 558.0 58243.0 
700.0089867636468 0.015999999999999986 94.0 662.0 1.0 566.0 59078.0 
710.0134250028891 0.015999999999999986 99.0 670.0 1.0 570.0 59496.0 
720.001820391922 0.015999999999999986 101.0 678.0 1.0 578.0 60403.0 
730.0000337149185 0.015999999999999986 96.0 681.0 1.0 584.0 61034.0 
740.004993917372 0.015999999999999986 95.0 687.0 1.0 590.0 61661.0 
750.0006628833045 0.015999999999999986 89.0 694.0 1.0 604.0 63165.0 
760.0134706368739 0.015999999999999986 94.0 705.0 1.0 609.0 63686.0 
770.0036790853537 0.015999999999999986 87.0 711.0 1.0 623.0 65136.0 
780.0079071259852 0.015999999999999986 88.0 720.0 1.0 631.0 65965.0 
790.0242349291041 0.015999999999999986 88.0 731.0 1.0 643.0 67220.0 
800.006519714024 0.015999999999999986 81.0 740.0 1.0 656.0 68561.0 
810.0018061017448 0.015999999999999986 85.0 753.0 1.0 669.0 69918.0 
820.0073068934076 0.015999999999999986 93.0 770.0 1.0 675.0 70537.0 
830.0040547891256 0.015999999999999986 101.0 780.0 1.0 678.0 70855.0 
840.0021345303638 0.015999999999999986 101.0 786.0 1.0 684.0 71480.0 
850.0111017395385 0.015999999999999986 98.0 790.0 1.0 692.0 72311.0 
860.001236330419 0.015999999999999986 92.0 794.0 1.0 702.0 73351.0 
870.0029170241049 0.015999999999999986 96.0 803.0 1.0 706.0 73767.0 
880.0021548434644 0.015999999999999986 95.0 812.0 1.0 715.0 74698.0 
890.0251820372015 0.015999999999999986 92.0 819.0 1.0 727.0 75935.0 
900.0045261135338 0.015999999999999986 90.0 827.0 1.0 735.0 76769.0 
910.0061987859679 0.015999999999999986 90.0 841.0 1.0 749.0 78216.0 
920.0042216787122 0.015999999999999986 85.0 849.0 1.0 762.0 79550.0 
