#####################################################################
# Alchemist log file - simulation started at: 2020-01-26T16:21+0000 #
#####################################################################
# seed = 44.0, taskFrequency = 0.00133, cloudcost = 17.0, algorithm = true
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
2.009986908242473 NaN 0.0 0.0 0.0 0.0 0.0 
4.009986908242473 NaN 0.0 0.0 0.0 0.0 0.0 
6.009986908242473 NaN 0.0 0.0 0.0 0.0 0.0 
8.009986908242473 NaN 0.0 0.0 0.0 0.0 0.0 
10.009986908242473 NaN 1.0 1.0 0.0 0.0 0.0 
12.009986908242473 NaN 2.0 2.0 0.0 0.0 0.0 
14.009986908242473 NaN 2.0 2.0 0.0 0.0 0.0 
16.009986908242475 NaN 2.0 2.0 0.0 0.0 0.0 
18.009986908242475 NaN 2.0 2.0 0.0 0.0 0.0 
20.009986908242475 NaN 2.0 2.0 0.0 0.0 0.0 
22.009986908242475 NaN 2.0 2.0 0.0 0.0 0.0 
24.009986908242475 1.0 1.0 2.0 2.0 0.0 26.0 
26.009986908242475 1.0 0.0 2.0 2.0 0.0 26.0 
28.009986908242475 1.0 0.0 2.0 2.0 0.0 26.0 
30.009986908242475 1.0 0.0 2.0 2.0 0.0 26.0 
32.009986908242475 1.0 1.0 3.0 2.0 0.0 26.0 
34.009986908242475 1.0 1.0 3.0 2.0 0.0 26.0 
36.009986908242475 1.0 2.0 4.0 2.0 0.0 26.0 
38.009986908242475 1.0 2.0 4.0 2.0 0.0 26.0 
40.009986908242475 1.0 2.0 4.0 2.0 0.0 26.0 
42.009986908242475 1.0 2.0 5.0 2.0 0.0 26.0 
44.009986908242475 1.0 3.0 5.0 2.0 0.0 26.0 
46.009986908242475 1.0 2.0 5.0 3.0 0.0 39.0 
48.009986908242475 1.0 2.0 5.0 3.0 0.0 39.0 
50.009986908242475 1.5 1.0 5.0 4.0 0.0 53.0 
52.009986908242475 1.5 3.0 7.0 4.0 0.0 53.0 
54.009986908242475 1.5 3.0 7.0 4.0 0.0 53.0 
56.009986908242475 1.4 3.0 7.0 5.0 0.0 67.0 
58.009986908242475 1.4 2.0 7.0 5.0 0.0 67.0 
60.009986908242475 1.4 2.0 7.0 5.0 0.0 67.0 
62.009986908242475 1.4 2.0 7.0 5.0 0.0 67.0 
64.00998690824247 1.5 2.0 7.0 6.0 0.0 80.0 
66.00998690824247 1.5714285714285714 0.0 7.0 7.0 0.0 93.0 
68.00998690824247 1.5714285714285714 0.0 7.0 7.0 0.0 93.0 
70.00998690824247 1.5714285714285714 0.0 7.0 7.0 0.0 93.0 
72.00998690824247 1.5714285714285714 1.0 8.0 7.0 0.0 93.0 
74.00998690824247 1.5714285714285714 3.0 10.0 7.0 0.0 93.0 
76.00998690824247 1.5714285714285714 3.0 10.0 7.0 0.0 93.0 
78.00998690824247 1.5714285714285714 3.0 10.0 7.0 0.0 93.0 
80.00998690824247 1.5714285714285714 3.0 10.0 7.0 0.0 93.0 
82.00998690824247 1.5714285714285714 4.0 11.0 7.0 0.0 93.0 
84.00998690824247 1.625 4.0 11.0 8.0 0.0 106.0 
86.00998690824247 1.5555555555555556 3.0 11.0 9.0 0.0 119.0 
88.00998690824247 1.5 1.0 11.0 10.0 0.0 133.0 
90.00998690824247 1.5 1.0 11.0 10.0 0.0 133.0 
92.00998690824247 1.5 2.0 12.0 10.0 0.0 133.0 
94.00998690824247 1.5 2.0 12.0 10.0 0.0 133.0 
96.00998690824247 1.6363636363636362 2.0 13.0 11.0 0.0 146.0 
98.00998690824247 1.6363636363636362 2.0 13.0 11.0 0.0 146.0 
100.00998690824247 1.6363636363636362 2.0 13.0 11.0 0.0 146.0 
102.00998690824247 1.6363636363636362 2.0 13.0 11.0 0.0 146.0 
104.00998690824247 1.6363636363636362 2.0 13.0 11.0 0.0 146.0 
106.00998690824247 1.5833333333333333 1.0 13.0 12.0 0.0 160.0 
108.00998690824247 1.5833333333333333 1.0 13.0 12.0 0.0 160.0 
110.00998690824247 1.5384615384615385 0.0 13.0 13.0 0.0 173.0 
112.00998690824247 1.5384615384615385 0.0 13.0 13.0 0.0 173.0 
114.00998690824247 1.5384615384615385 0.0 13.0 13.0 0.0 173.0 
116.00998690824247 1.5384615384615385 1.0 15.0 13.0 0.0 173.0 
118.00998690824247 1.5384615384615385 3.0 16.0 13.0 0.0 173.0 
120.00998690824247 1.5384615384615385 3.0 17.0 13.0 0.0 173.0 
122.00998690824247 1.5384615384615385 5.0 18.0 13.0 0.0 173.0 
124.00998690824247 1.5384615384615385 5.0 18.0 13.0 0.0 173.0 
126.00998690824247 1.5384615384615385 5.0 18.0 13.0 0.0 173.0 
128.00998690824247 1.5384615384615385 5.0 18.0 13.0 0.0 173.0 
130.00998690824247 1.5333333333333334 4.0 18.0 15.0 0.0 200.0 
132.00998690824247 1.5 2.0 18.0 16.0 0.0 214.0 
134.00998690824247 1.5 2.0 18.0 18.0 0.0 241.0 
136.00998690824247 1.5 1.0 19.0 18.0 0.0 241.0 
138.00998690824247 1.5 1.0 19.0 18.0 0.0 241.0 
140.00998690824247 1.5 1.0 19.0 18.0 0.0 241.0 
142.00998690824247 1.5 2.0 21.0 18.0 0.0 241.0 
144.00998690824247 1.5 4.0 22.0 18.0 0.0 241.0 
146.00998690824247 1.5 4.0 22.0 18.0 0.0 241.0 
148.00998690824247 1.5 4.0 22.0 18.0 0.0 241.0 
150.00998690824247 1.4736842105263157 3.0 22.0 19.0 0.0 254.0 
152.00998690824247 1.4736842105263157 3.0 23.0 19.0 0.0 254.0 
154.00998690824247 1.4736842105263157 4.0 23.0 19.0 0.0 254.0 
