#####################################################################
# Alchemist log file - simulation started at: 2020-01-19T00:25+0000 #
#####################################################################
# seed = 17.0, taskFrequency = 0.01778, cloudcost = 10.0, algorithm = true
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
2.002823245690351 NaN 4.0 5.0 0.0 0.0 0.0 
4.002823245690351 NaN 8.0 11.0 0.0 0.0 0.0 
6.002823245690351 NaN 13.0 14.0 0.0 0.0 0.0 
8.002823245690351 NaN 16.0 16.0 0.0 0.0 0.0 
10.002823245690351 NaN 17.0 19.0 0.0 0.0 0.0 
12.002823245690351 NaN 21.0 21.0 0.0 0.0 0.0 
14.002823245690351 1.3333333333333333 24.0 26.0 3.0 0.0 39.0 
16.00282324569035 1.1666666666666667 26.0 32.0 6.0 0.0 79.0 
18.00282324569035 1.2 25.0 33.0 10.0 0.0 134.0 
20.00282324569035 1.25 23.0 38.0 12.0 0.0 163.0 
22.00282324569035 1.25 28.0 40.0 12.0 0.0 163.0 
24.00282324569035 1.3076923076923077 31.0 43.0 13.0 0.0 177.0 
26.00282324569035 1.4666666666666666 29.0 44.0 15.0 0.0 211.0 
28.00282324569035 1.4736842105263157 30.0 49.0 19.0 0.0 273.0 
30.00282324569035 1.4583333333333333 31.0 52.0 24.0 0.0 353.0 
32.00282324569035 1.4583333333333333 30.0 57.0 24.0 0.0 353.0 
34.00282324569035 1.5185185185185186 34.0 63.0 27.0 0.0 405.0 
36.00282324569035 1.4827586206896552 37.0 66.0 29.0 0.0 445.0 
38.00282324569035 1.4827586206896552 37.0 67.0 29.0 0.0 445.0 
40.00282324569035 1.5333333333333334 40.0 69.0 30.0 0.0 462.0 
42.00282324569035 1.6774193548387097 39.0 71.0 32.0 0.0 505.0 
44.00282324569035 1.6774193548387097 41.0 73.0 32.0 0.0 505.0 
46.00282324569035 1.6666666666666667 43.0 78.0 34.0 0.0 534.0 
48.00282324569035 1.6857142857142857 45.0 81.0 37.0 0.0 586.0 
50.00282324569035 1.6666666666666667 46.0 84.0 38.0 0.0 599.0 
52.00282324569035 1.75 46.0 84.0 39.0 0.0 618.0 
54.00282324569035 1.8888888888888888 46.0 86.0 41.0 0.0 658.0 
56.00282324569035 1.864864864864865 47.0 89.0 42.0 0.0 679.0 
58.00282324569035 1.864864864864865 52.0 94.0 42.0 0.0 679.0 
60.00282324569035 1.8947368421052633 52.0 97.0 43.0 0.0 695.0 
62.00282324569035 1.923076923076923 55.0 100.0 45.0 0.0 733.0 
64.00282324569035 2.025 55.0 101.0 46.0 0.0 765.0 
66.00282324569035 2.0238095238095237 56.0 102.0 48.0 0.0 809.0 
68.00282324569035 2.0238095238095237 54.0 103.0 48.0 0.0 809.0 
70.00282324569035 2.0 57.0 106.0 49.0 0.0 835.0 
72.00282324569035 2.0227272727272725 56.0 106.0 51.0 0.0 866.0 
74.00282324569035 2.130434782608696 54.0 107.0 53.0 0.0 936.0 
76.00282324569035 2.130434782608696 55.0 108.0 53.0 0.0 936.0 
78.00282324569035 2.145833333333333 54.0 109.0 55.0 0.0 982.0 
80.00282324569035 2.142857142857143 54.0 110.0 56.0 0.0 1001.0 
82.00282324569035 2.14 57.0 114.0 57.0 0.0 1021.0 
84.00282324569035 2.269230769230769 57.0 117.0 62.0 0.0 1147.0 
86.00282324569035 2.339622641509434 56.0 118.0 63.0 0.0 1210.0 
88.00282324569035 2.333333333333333 56.0 121.0 64.0 0.0 1238.0 
90.00282324569035 2.333333333333333 57.0 121.0 64.0 0.0 1238.0 
92.00282324569035 2.388888888888889 57.0 123.0 66.0 0.0 1311.0 
94.00282324569035 2.3571428571428568 57.0 124.0 68.0 0.0 1349.0 
96.00282324569035 2.333333333333333 60.0 128.0 69.0 0.0 1367.0 
98.00282324569035 2.333333333333333 61.0 130.0 69.0 0.0 1367.0 
100.00282324569035 2.3103448275862073 65.0 136.0 70.0 0.0 1397.0 
102.00282324569035 2.3559322033898304 66.0 137.0 73.0 0.0 1449.0 
104.00282324569035 2.35 64.0 139.0 74.0 0.0 1469.0 
106.00282324569035 2.45 67.0 143.0 76.0 0.0 1591.0 
108.00282324569035 2.714285714285714 66.0 143.0 77.0 2.0 1856.0 
110.00282324569035 3.1692307692307695 63.0 143.0 79.0 5.0 1916.0 
112.00282324569035 3.119402985074627 60.0 146.0 81.0 5.0 2021.0 
114.00282324569035 3.149253731343284 62.0 148.0 83.0 5.0 2048.0 
116.00282324569035 3.25 60.0 149.0 83.0 6.0 2149.0 
118.00282324569035 3.6388888888888884 57.0 150.0 84.0 10.0 2507.0 
120.00282324569035 4.092105263157896 52.0 153.0 86.0 14.0 2748.0 
122.00282324569035 4.092105263157896 54.0 154.0 86.0 14.0 2748.0 
124.00282324569035 4.220779220779221 53.0 155.0 88.0 15.0 2849.0 
126.00282324569035 4.220779220779221 54.0 157.0 88.0 15.0 2849.0 
128.00282324569037 4.6125 54.0 158.0 89.0 19.0 3146.0 
130.00282324569037 5.091954022988506 47.0 158.0 91.0 26.0 3857.0 
132.00282324569037 5.1477272727272725 41.0 159.0 91.0 27.0 3958.0 
134.00282324569037 5.314606741573034 42.0 160.0 91.0 29.0 4161.0 
136.00282324569037 5.677419354838709 40.0 162.0 92.0 34.0 4472.0 
138.00282324569037 5.978947368421052 35.0 164.0 96.0 37.0 4669.0 
140.00282324569037 6.115789473684211 31.0 165.0 98.0 38.0 4696.0 
142.00282324569037 6.15625 30.0 166.0 98.0 39.0 4797.0 
144.00282324569037 6.195876288659794 31.0 169.0 98.0 40.0 4896.0 
146.00282324569037 6.2857142857142865 32.0 171.0 100.0 41.0 4940.0 
148.00282324569037 6.323232323232323 31.0 174.0 100.0 42.0 5042.0 
150.00282324569037 6.495049504950496 33.0 177.0 100.0 45.0 5154.0 
152.00282324569037 6.544554455445545 34.0 180.0 101.0 45.0 5266.0 
154.00282324569037 6.564356435643565 38.0 184.0 102.0 45.0 5279.0 
156.00282324569037 6.660194174757282 36.0 185.0 104.0 47.0 5513.0 
158.00282324569037 6.730769230769231 34.0 187.0 105.0 48.0 5635.0 
160.00282324569037 7.196261682242991 29.0 188.0 105.0 55.0 6002.0 
162.00282324569037 7.222222222222222 29.0 190.0 105.0 56.0 6010.0 
164.00282324569037 7.231481481481482 29.0 191.0 106.0 56.0 6026.0 
166.00282324569037 7.268518518518518 28.0 192.0 108.0 56.0 6066.0 
168.00282324569037 7.277777777777778 29.0 195.0 109.0 56.0 6088.0 
170.00282324569037 7.296296296296296 33.0 200.0 110.0 56.0 6105.0 
172.00282324569037 7.321100917431192 35.0 203.0 110.0 57.0 6207.0 
174.00282324569037 7.663636363636364 35.0 207.0 112.0 61.0 6357.0 
176.00282324569037 7.684684684684686 38.0 211.0 112.0 62.0 6411.0 
178.00282324569037 7.891891891891892 36.0 212.0 113.0 63.0 6527.0 
180.00282324569037 7.927927927927928 38.0 216.0 114.0 63.0 6546.0 
182.00282324569037 8.108108108108107 39.0 216.0 114.0 65.0 6577.0 
184.00282324569037 8.607142857142856 36.0 221.0 116.0 71.0 6780.0 
186.00282324569037 8.707964601769913 34.0 222.0 116.0 73.0 6917.0 
188.00282324569037 8.902654867256636 31.0 223.0 117.0 75.0 6957.0 
190.00282324569037 8.921739130434784 32.0 225.0 117.0 77.0 7161.0 
192.00282324569037 8.974137931034482 33.0 229.0 119.0 78.0 7280.0 
194.00282324569037 8.974137931034482 33.0 230.0 119.0 78.0 7280.0 
196.00282324569037 8.974137931034482 33.0 231.0 119.0 78.0 7280.0 
198.00282324569037 9.25862068965517 35.0 233.0 120.0 81.0 7368.0 
200.00282324569037 9.25862068965517 34.0 236.0 120.0 81.0 7368.0 
202.00282324569037 9.25862068965517 36.0 238.0 120.0 81.0 7368.0 
204.00282324569037 9.25862068965517 41.0 244.0 120.0 81.0 7368.0 
206.00282324569037 9.222222222222221 44.0 247.0 122.0 81.0 7436.0 
208.00282324569037 9.243697478991598 42.0 248.0 125.0 82.0 7621.0 
210.00282324569037 9.336134453781513 43.0 251.0 126.0 83.0 7690.0 
212.00282324569037 9.336134453781513 42.0 251.0 126.0 83.0 7690.0 
214.00282324569037 9.462184873949578 41.0 251.0 129.0 84.0 7830.0 
216.00282324569037 9.605042016806724 37.0 252.0 132.0 85.0 7905.0 
218.00282324569037 9.605042016806724 38.0 255.0 132.0 85.0 7905.0 
220.00282324569037 9.689075630252102 38.0 257.0 134.0 85.0 7972.0 
222.00282324569037 9.823529411764705 40.0 262.0 137.0 86.0 8083.0 
224.00282324569037 9.84873949579832 40.0 266.0 139.0 86.0 8116.0 
226.00282324569037 9.933333333333334 43.0 270.0 139.0 88.0 8251.0 
228.00282324569037 10.016666666666667 44.0 271.0 139.0 89.0 8270.0 
230.00282324569037 10.108333333333333 41.0 271.0 142.0 89.0 8337.0 
232.00282324569037 10.108333333333333 41.0 274.0 142.0 89.0 8337.0 
234.00282324569037 10.191666666666666 44.0 276.0 142.0 90.0 8367.0 
236.00282324569037 10.216666666666665 46.0 279.0 143.0 90.0 8446.0 
238.00282324569037 10.283333333333335 49.0 285.0 145.0 90.0 8504.0 
240.00282324569037 10.325 48.0 285.0 148.0 90.0 8543.0 
242.00282324569037 10.35 48.0 286.0 149.0 90.0 8563.0 
244.00282324569037 10.289256198347108 47.0 287.0 150.0 90.0 8600.0 
246.00282324569037 10.322314049586776 47.0 287.0 152.0 90.0 8640.0 
248.00282324569037 10.595041322314051 43.0 288.0 154.0 93.0 8882.0 
250.00282324569037 10.628099173553718 41.0 288.0 155.0 93.0 8968.0 
252.00282324569037 10.628099173553718 41.0 290.0 155.0 93.0 8968.0 
254.00282324569037 10.710743801652892 42.0 291.0 155.0 94.0 9033.0 
256.00282324569037 10.834710743801654 39.0 291.0 158.0 95.0 9150.0 
258.00282324569037 10.834710743801654 39.0 293.0 158.0 95.0 9150.0 
260.00282324569037 10.87603305785124 38.0 294.0 160.0 95.0 9196.0 
262.00282324569037 11.041322314049587 42.0 299.0 160.0 97.0 9269.0 
264.00282324569037 11.12396694214876 43.0 301.0 160.0 98.0 9307.0 
266.00282324569037 11.471074380165287 41.0 302.0 161.0 102.0 9401.0 
268.00282324569037 11.50413223140496 39.0 304.0 163.0 102.0 9452.0 
270.00282324569037 11.50413223140496 39.0 305.0 163.0 102.0 9452.0 
272.00282324569037 11.75206611570248 39.0 306.0 163.0 105.0 9670.0 
274.00282324569037 11.867768595041321 39.0 307.0 165.0 106.0 9798.0 
276.00282324569037 12.049586776859504 35.0 308.0 166.0 108.0 10014.0 
278.00282324569037 12.074380165289256 34.0 310.0 168.0 108.0 10048.0 
280.00282324569037 12.074380165289256 34.0 310.0 168.0 108.0 10048.0 
282.00282324569037 12.107438016528926 34.0 312.0 169.0 108.0 10126.0 
284.00282324569037 12.15702479338843 34.0 315.0 171.0 108.0 10185.0 
286.00282324569037 12.603305785123968 35.0 316.0 172.0 113.0 10593.0 
288.00282324569037 12.685950413223141 32.0 319.0 172.0 114.0 10593.0 
290.00282324569037 12.702479338842974 35.0 322.0 173.0 114.0 10621.0 
292.00282324569037 13.03305785123967 34.0 323.0 173.0 118.0 10745.0 
294.00282324569037 13.363636363636365 31.0 327.0 173.0 122.0 10783.0 
296.00282324569037 13.363636363636365 35.0 330.0 173.0 122.0 10783.0 
298.00282324569037 13.380165289256198 37.0 336.0 174.0 122.0 10802.0 
300.00282324569037 13.462809917355372 40.0 337.0 176.0 122.0 10865.0 
302.00282324569037 13.487603305785125 40.0 340.0 178.0 122.0 10907.0 
304.00282324569037 13.487603305785125 41.0 343.0 178.0 122.0 10907.0 
306.00282324569037 13.570247933884298 44.0 344.0 178.0 123.0 10935.0 
308.00282324569037 13.652892561983473 46.0 349.0 178.0 124.0 11037.0 
310.00282324569037 13.776859504132231 47.0 351.0 180.0 125.0 11177.0 
312.00282324569037 13.785123966942148 49.0 357.0 181.0 125.0 11191.0 
314.00282324569037 13.785123966942148 53.0 359.0 181.0 125.0 11191.0 
316.00282324569037 13.8099173553719 54.0 360.0 182.0 125.0 11206.0 
318.00282324569037 13.84297520661157 53.0 361.0 184.0 125.0 11247.0 
320.00282324569037 14.041322314049587 51.0 363.0 186.0 127.0 11476.0 
322.00282324569037 14.024590163934427 50.0 365.0 188.0 128.0 11605.0 
324.00282324569037 14.385245901639344 48.0 367.0 190.0 132.0 11841.0 
326.00282324569037 14.926829268292682 46.0 370.0 191.0 140.0 12285.0 
328.00282324569037 14.951219512195122 37.0 371.0 193.0 140.0 12321.0 
330.00282324569037 14.975609756097562 38.0 373.0 194.0 140.0 12343.0 
332.00282324569037 14.975609756097562 39.0 373.0 194.0 140.0 12343.0 
334.00282324569037 15.056910569105693 40.0 374.0 194.0 141.0 12445.0 
336.00282324569037 15.13821138211382 39.0 375.0 194.0 142.0 12519.0 
338.00282324569037 15.13821138211382 40.0 377.0 194.0 142.0 12519.0 
340.00282324569037 15.154471544715447 42.0 380.0 195.0 142.0 12539.0 
342.00282324569037 15.154471544715447 45.0 382.0 195.0 142.0 12539.0 
344.00282324569037 15.24390243902439 44.0 384.0 197.0 142.0 12635.0 
346.00282324569037 15.24390243902439 48.0 389.0 197.0 142.0 12635.0 
348.00282324569037 15.414634146341463 49.0 391.0 200.0 143.0 12701.0 
350.00282324569037 15.414634146341463 52.0 395.0 200.0 143.0 12701.0 
352.00282324569037 15.414634146341463 56.0 401.0 200.0 143.0 12701.0 
354.00282324569037 15.471544715447155 58.0 402.0 201.0 143.0 12741.0 
356.00282324569037 15.67479674796748 57.0 402.0 203.0 145.0 12898.0 
358.00282324569037 15.67479674796748 54.0 403.0 203.0 145.0 12898.0 
360.00282324569037 15.75609756097561 54.0 405.0 203.0 146.0 12999.0 
362.00282324569037 15.91869918699187 55.0 406.0 203.0 148.0 13106.0 
364.00282324569037 16.178861788617887 53.0 407.0 205.0 151.0 13356.0 
366.00282324569037 16.308943089430894 47.0 407.0 208.0 152.0 13430.0 
368.00282324569037 16.308943089430894 47.0 407.0 208.0 152.0 13430.0 
370.00282324569037 16.471544715447155 46.0 407.0 208.0 154.0 13461.0 
372.00282324569037 16.54471544715447 45.0 409.0 211.0 154.0 13546.0 
374.00282324569037 16.70731707317073 45.0 410.0 211.0 156.0 13598.0 
376.00282324569037 16.788617886178862 46.0 415.0 211.0 157.0 13598.0 
378.00282324569037 16.89516129032258 49.0 417.0 211.0 160.0 13748.0 
380.00282324569037 16.89516129032258 47.0 418.0 211.0 160.0 13748.0 
382.00282324569037 17.0 48.0 422.0 213.0 161.0 13858.0 
384.00282324569037 17.080645161290324 48.0 422.0 213.0 162.0 13960.0 
386.00282324569037 17.25 47.0 423.0 214.0 164.0 14121.0 
388.00282324569037 17.411290322580648 45.0 425.0 214.0 166.0 14298.0 
390.00282324569037 17.588709677419352 43.0 427.0 216.0 168.0 14447.0 
392.00282324569037 17.830645161290324 44.0 429.0 216.0 171.0 14662.0 
394.00282324569037 17.92741935483871 45.0 433.0 217.0 172.0 14750.0 
396.00282324569037 18.10483870967742 42.0 436.0 218.0 174.0 14815.0 
398.00282324569037 18.35483870967742 45.0 439.0 219.0 177.0 15024.0 
400.00282324569037 18.43548387096774 44.0 442.0 219.0 178.0 15125.0 
402.00282324569037 18.516129032258064 46.0 444.0 219.0 179.0 15145.0 
404.00282324569037 18.870967741935484 48.0 447.0 220.0 183.0 15545.0 
406.00282324569037 19.112903225806452 46.0 451.0 223.0 185.0 15730.0 
408.00282324569037 19.193548387096776 45.0 453.0 223.0 186.0 15831.0 
410.00282324569037 19.29032258064516 45.0 454.0 224.0 187.0 15882.0 
412.00282324569037 19.370967741935484 46.0 458.0 224.0 188.0 15983.0 
414.00282324569037 19.89516129032258 47.0 462.0 226.0 194.0 16340.0 
416.00282324569037 20.31451612903226 39.0 464.0 227.0 199.0 16596.0 
418.00282324569037 20.31451612903226 40.0 467.0 227.0 199.0 16596.0 
420.00282324569037 20.580645161290324 41.0 470.0 228.0 202.0 16628.0 
422.00282324569037 20.596774193548388 42.0 472.0 229.0 202.0 16648.0 
424.00282324569037 20.620967741935484 44.0 477.0 232.0 202.0 16695.0 
426.00282324569037 20.669354838709676 44.0 479.0 234.0 202.0 16725.0 
428.00282324569037 20.911290322580644 43.0 480.0 234.0 205.0 16816.0 
430.00282324569037 20.911290322580644 42.0 482.0 234.0 205.0 16816.0 
432.00282324569037 21.04032258064516 43.0 484.0 236.0 206.0 16854.0 
434.00282324569037 21.06451612903226 43.0 485.0 237.0 206.0 16877.0 
436.00282324569037 21.07258064516129 43.0 486.0 238.0 206.0 16890.0 
438.00282324569037 21.241935483870968 41.0 488.0 239.0 208.0 17025.0 
440.00282324569037 21.35483870967742 42.0 489.0 240.0 209.0 17162.0 
442.00282324569037 21.548387096774192 41.0 492.0 241.0 211.0 17302.0 
444.00282324569037 21.548387096774192 40.0 493.0 241.0 211.0 17302.0 
446.00282324569037 21.588709677419352 38.0 495.0 244.0 211.0 17337.0 
448.00282324569037 21.943548387096776 38.0 497.0 245.0 215.0 17570.0 
450.00282324569037 22.104838709677416 37.0 498.0 245.0 217.0 17627.0 
452.00282324569037 22.129032258064516 37.0 500.0 247.0 217.0 17672.0 
454.00282324569037 22.475806451612904 33.0 502.0 248.0 221.0 17821.0 
456.00282324569037 22.475806451612904 35.0 504.0 248.0 221.0 17821.0 
458.00282324569037 22.475806451612904 36.0 506.0 248.0 221.0 17821.0 
460.00282324569037 22.5 39.0 508.0 249.0 221.0 17839.0 
462.00282324569037 22.5 39.0 511.0 249.0 221.0 17839.0 
464.00282324569037 22.75 40.0 513.0 250.0 224.0 18054.0 
466.00282324569037 22.92741935483871 38.0 514.0 251.0 226.0 18110.0 
468.00282324569037 22.967741935483872 37.0 515.0 253.0 226.0 18167.0 
470.00282324569037 22.983870967741936 36.0 517.0 254.0 226.0 18189.0 
472.00282324569037 23.06451612903226 39.0 520.0 254.0 227.0 18290.0 
474.00282324569037 23.17741935483871 40.0 523.0 256.0 228.0 18336.0 
476.00282324569037 23.17741935483871 39.0 524.0 256.0 228.0 18336.0 
478.00282324569037 23.18548387096774 40.0 526.0 257.0 228.0 18355.0 
480.00282324569037 23.298387096774192 40.0 527.0 259.0 229.0 18427.0 
482.00282324569037 23.36 39.0 529.0 260.0 232.0 18618.0 
484.00282324569037 23.72 35.0 530.0 262.0 236.0 18795.0 
486.00282324569037 23.744 33.0 532.0 264.0 236.0 18833.0 
488.00282324569037 23.832 32.0 534.0 265.0 237.0 18947.0 
490.00282324569037 23.912 35.0 537.0 265.0 238.0 19048.0 
492.00282324569037 23.991999999999997 37.0 541.0 265.0 239.0 19143.0 
494.00282324569037 24.424 34.0 544.0 267.0 243.0 19264.0 
496.00282324569037 24.904000000000003 34.0 549.0 267.0 249.0 19526.0 
498.00282324569037 25.064 33.0 551.0 267.0 251.0 19628.0 
500.00282324569037 25.471999999999998 31.0 554.0 268.0 256.0 19808.0 
502.00282324569037 25.576 31.0 556.0 268.0 257.0 19910.0 
504.00282324569037 25.576 32.0 557.0 268.0 257.0 19910.0 
506.00282324569037 25.68 33.0 559.0 269.0 258.0 19935.0 
508.00282324569037 25.759999999999998 33.0 562.0 269.0 259.0 19950.0 
510.00282324569037 25.896 33.0 563.0 271.0 260.0 20000.0 
512.0028232456904 26.072 31.0 564.0 272.0 262.0 20210.0 
514.0028232456904 26.448 27.0 567.0 275.0 266.0 20388.0 
516.0028232456904 26.848 25.0 572.0 275.0 271.0 20436.0 
518.0028232456904 26.928 26.0 573.0 275.0 272.0 20538.0 
520.0028232456904 26.935999999999996 27.0 574.0 276.0 272.0 20545.0 
522.0028232456904 27.128 25.0 576.0 278.0 274.0 20693.0 
524.0028232456904 27.128 26.0 578.0 278.0 274.0 20693.0 
526.0028232456904 27.256 29.0 582.0 280.0 275.0 20731.0 
528.0028232456904 27.336 30.0 585.0 280.0 276.0 20732.0 
530.0028232456904 27.344 30.0 586.0 281.0 276.0 20746.0 
532.0028232456904 27.464 30.0 590.0 284.0 277.0 20902.0 
534.0028232456904 27.471999999999998 31.0 592.0 285.0 277.0 20958.0 
536.0028232456904 27.503999999999998 32.0 596.0 287.0 277.0 21054.0 
538.0028232456904 27.503999999999998 32.0 596.0 287.0 277.0 21054.0 
540.0028232456904 27.536 33.0 597.0 289.0 277.0 21085.0 
542.0028232456904 27.536 32.0 599.0 289.0 277.0 21085.0 
544.0028232456904 27.696 33.0 600.0 289.0 279.0 21104.0 
546.0028232456904 27.744 32.0 603.0 292.0 279.0 21188.0 
548.0028232456904 27.752000000000002 35.0 607.0 293.0 279.0 21201.0 
550.0028232456904 27.784000000000002 37.0 609.0 295.0 279.0 21240.0 
552.0028232456904 27.816 38.0 612.0 297.0 279.0 21273.0 
554.0028232456904 27.92 36.0 613.0 298.0 280.0 21333.0 
556.0028232456904 28.104 37.0 615.0 298.0 282.0 21445.0 
558.0028232456904 28.152 35.0 616.0 300.0 282.0 21506.0 
560.0028232456904 28.152 34.0 617.0 300.0 282.0 21506.0 
562.0028232456904 28.191999999999997 37.0 621.0 302.0 282.0 21545.0 
564.0028232456904 28.296000000000003 39.0 623.0 303.0 283.0 21665.0 
566.0028232456904 28.456 36.0 626.0 303.0 285.0 21837.0 
568.0028232456904 28.464 38.0 628.0 304.0 285.0 21857.0 
570.0028232456904 28.520000000000003 41.0 632.0 308.0 285.0 21952.0 
572.0028232456904 28.6 41.0 636.0 308.0 286.0 21988.0 
