#####################################################################
# Alchemist log file - simulation started at: 2020-02-29T08:49+0000 #
#####################################################################
# seed = 89.0, taskFrequency = 2.4E-4, cloudcost = 1.0, algorithm = true
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
2.0016644770398764 NaN 0.0 0.0 0.0 0.0 0.0 
4.001664477039876 NaN 0.0 0.0 0.0 0.0 0.0 
6.001664477039876 NaN 0.0 0.0 0.0 0.0 0.0 
8.001664477039876 NaN 0.0 0.0 0.0 0.0 0.0 
10.001664477039876 NaN 0.0 0.0 0.0 0.0 0.0 
12.001664477039876 NaN 0.0 0.0 0.0 0.0 0.0 
14.001664477039876 NaN 0.0 0.0 0.0 0.0 0.0 
16.001664477039874 NaN 0.0 1.0 0.0 0.0 0.0 
18.001664477039874 NaN 1.0 1.0 0.0 0.0 0.0 
20.001664477039874 NaN 1.0 1.0 0.0 0.0 0.0 
22.001664477039874 NaN 1.0 1.0 0.0 0.0 0.0 
24.001664477039874 NaN 1.0 1.0 0.0 0.0 0.0 
26.001664477039874 NaN 1.0 1.0 0.0 0.0 0.0 
28.001664477039874 NaN 1.0 1.0 0.0 0.0 0.0 
30.001664477039874 3.0 1.0 1.0 1.0 0.0 14.0 
32.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
34.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
36.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
38.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
40.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
42.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
44.001664477039874 3.0 1.0 2.0 1.0 0.0 14.0 
46.001664477039874 2.0 0.0 2.0 2.0 0.0 28.0 
48.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
50.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
52.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
54.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
56.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
58.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
60.001664477039874 2.0 1.0 3.0 2.0 0.0 28.0 
62.001664477039874 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
64.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
66.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
68.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
70.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
72.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
74.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
76.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
78.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
80.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
82.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
84.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
86.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
88.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
90.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
92.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
94.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
96.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
98.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
100.00166447703987 1.6666666666666667 0.0 3.0 3.0 0.0 41.0 
102.00166447703987 1.6666666666666667 1.0 4.0 3.0 0.0 41.0 
104.00166447703987 1.6666666666666667 1.0 4.0 3.0 0.0 41.0 
106.00166447703987 1.6666666666666667 1.0 4.0 3.0 0.0 41.0 
108.00166447703987 1.6666666666666667 1.0 4.0 3.0 0.0 41.0 
110.00166447703987 1.6666666666666667 1.0 4.0 3.0 0.0 41.0 
112.00166447703987 1.6666666666666667 1.0 4.0 3.0 0.0 41.0 
114.00166447703987 2.0 1.0 4.0 4.0 0.0 54.0 
116.00166447703987 2.0 0.0 4.0 4.0 0.0 54.0 
118.00166447703987 2.0 0.0 4.0 4.0 0.0 54.0 
120.00166447703987 2.0 0.0 4.0 4.0 0.0 54.0 
122.00166447703987 2.0 0.0 4.0 4.0 0.0 54.0 
124.00166447703987 2.0 1.0 6.0 4.0 0.0 54.0 
126.00166447703987 2.0 2.0 6.0 4.0 0.0 54.0 
128.00166447703987 2.0 2.0 6.0 4.0 0.0 54.0 
130.00166447703987 2.0 2.0 6.0 4.0 0.0 54.0 
132.00166447703987 2.0 2.0 6.0 4.0 0.0 54.0 
134.00166447703987 2.0 3.0 7.0 4.0 0.0 54.0 
136.00166447703987 2.0 3.0 7.0 4.0 0.0 54.0 
138.00166447703987 1.6666666666666667 2.0 7.0 6.0 0.0 82.0 
140.00166447703987 1.6666666666666667 1.0 7.0 6.0 0.0 82.0 
142.00166447703987 1.6666666666666667 1.0 7.0 6.0 0.0 82.0 
144.00166447703987 1.6666666666666667 1.0 7.0 6.0 0.0 82.0 
146.00166447703987 1.6666666666666667 1.0 7.0 6.0 0.0 82.0 
148.00166447703987 1.8571428571428572 0.0 7.0 7.0 0.0 96.0 
150.00166447703987 1.8571428571428572 1.0 8.0 7.0 0.0 96.0 
152.00166447703987 1.8571428571428572 1.0 8.0 7.0 0.0 96.0 
154.00166447703987 1.8571428571428572 1.0 9.0 7.0 0.0 96.0 
156.00166447703987 1.8571428571428572 2.0 9.0 7.0 0.0 96.0 
158.00166447703987 1.8571428571428572 2.0 9.0 7.0 0.0 96.0 
160.00166447703987 1.8571428571428572 2.0 9.0 7.0 0.0 96.0 
162.00166447703987 1.75 2.0 9.0 8.0 0.0 109.0 
164.00166447703987 1.75 1.0 9.0 8.0 0.0 109.0 
166.00166447703987 1.75 1.0 9.0 8.0 0.0 109.0 
168.00166447703987 1.75 1.0 9.0 8.0 0.0 109.0 
170.00166447703987 1.75 1.0 9.0 8.0 0.0 109.0 
172.00166447703987 1.75 1.0 9.0 8.0 0.0 109.0 
174.00166447703987 1.8888888888888888 1.0 9.0 9.0 0.0 129.0 
176.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
178.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
180.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
182.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
184.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
186.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
188.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
190.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
192.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
194.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
196.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
198.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
200.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
202.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
204.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
206.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
208.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
210.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
212.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
214.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
216.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
218.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
220.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
222.00166447703987 1.8888888888888888 0.0 9.0 9.0 0.0 129.0 
224.00166447703987 1.8888888888888888 1.0 10.0 9.0 0.0 129.0 
226.00166447703987 1.8888888888888888 1.0 10.0 9.0 0.0 129.0 
228.00166447703987 1.8888888888888888 1.0 10.0 9.0 0.0 129.0 
230.00166447703987 1.8888888888888888 1.0 10.0 9.0 0.0 129.0 
232.00166447703987 1.8888888888888888 1.0 11.0 9.0 0.0 129.0 
234.00166447703987 1.8888888888888888 2.0 11.0 9.0 0.0 129.0 
236.00166447703987 2.0 2.0 11.0 10.0 0.0 142.0 
238.00166447703987 2.0 1.0 11.0 10.0 0.0 142.0 
240.00166447703987 2.0 1.0 11.0 10.0 0.0 142.0 
242.00166447703987 2.0 1.0 11.0 10.0 0.0 142.0 
244.00166447703987 2.0 1.0 11.0 10.0 0.0 142.0 
246.00166447703987 2.0 1.0 11.0 11.0 0.0 156.0 
248.00166447703987 2.0 0.0 11.0 11.0 0.0 156.0 
250.00166447703987 2.0 0.0 11.0 11.0 0.0 156.0 
252.00166447703987 2.0 0.0 11.0 11.0 0.0 156.0 
254.00166447703987 2.0 0.0 11.0 11.0 0.0 156.0 
256.00166447703987 2.0 0.0 12.0 11.0 0.0 156.0 
258.00166447703987 2.0 1.0 12.0 11.0 0.0 156.0 
260.00166447703987 2.0 1.0 12.0 11.0 0.0 156.0 
262.00166447703987 2.0 1.0 12.0 11.0 0.0 156.0 
264.00166447703987 2.0 1.0 12.0 11.0 0.0 156.0 
266.00166447703987 2.0 1.0 12.0 11.0 0.0 156.0 
268.00166447703987 2.0 1.0 12.0 11.0 0.0 156.0 
270.00166447703987 2.0 1.0 12.0 12.0 0.0 170.0 
272.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
274.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
276.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
278.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
280.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
282.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
284.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
286.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
288.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
290.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
292.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
294.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
296.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
298.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
300.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
302.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
304.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
306.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
308.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
310.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
312.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
314.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
316.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
318.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
320.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
322.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
324.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
326.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
328.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
330.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
332.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
334.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
336.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
338.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
340.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
342.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
344.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
346.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
348.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
350.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
352.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
354.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
356.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
358.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
360.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
362.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
364.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
366.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
368.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
370.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
372.00166447703987 2.0 0.0 12.0 12.0 0.0 170.0 
374.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
376.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
378.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
380.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
382.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
384.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
386.00166447703987 2.0 1.0 13.0 12.0 0.0 170.0 
388.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
390.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
392.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
394.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
396.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
398.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
400.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
402.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
404.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
406.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
408.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
410.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
412.00166447703987 1.9166666666666667 0.0 13.0 13.0 0.0 183.0 
414.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
416.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
418.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
420.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
422.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
424.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
426.00166447703987 1.9166666666666667 1.0 14.0 13.0 0.0 183.0 
428.00166447703987 1.8461538461538463 0.0 14.0 14.0 0.0 196.0 
430.00166447703987 1.8461538461538463 0.0 14.0 14.0 0.0 196.0 
432.00166447703987 1.8461538461538463 0.0 15.0 14.0 0.0 196.0 
434.00166447703987 1.8461538461538463 1.0 15.0 14.0 0.0 196.0 
436.00166447703987 1.8461538461538463 1.0 15.0 14.0 0.0 196.0 
438.00166447703987 1.8461538461538463 1.0 15.0 14.0 0.0 196.0 
440.00166447703987 1.8461538461538463 1.0 15.0 14.0 0.0 196.0 
442.00166447703987 1.8461538461538463 1.0 15.0 14.0 0.0 196.0 
444.00166447703987 1.8461538461538463 1.0 15.0 14.0 0.0 196.0 
446.00166447703987 1.9285714285714286 1.0 15.0 15.0 0.0 210.0 
448.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
450.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
452.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
454.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
456.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
458.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
460.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
462.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
464.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
466.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
468.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
470.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
472.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
474.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
476.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
478.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
480.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
482.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
484.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
486.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
488.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
490.00166447703987 1.9285714285714286 0.0 15.0 15.0 0.0 210.0 
492.00166447703987 1.9285714285714286 0.0 16.0 15.0 0.0 210.0 
494.00166447703987 1.9285714285714286 1.0 16.0 15.0 0.0 210.0 
496.00166447703987 1.9285714285714286 1.0 16.0 15.0 0.0 210.0 
498.00166447703987 1.9285714285714286 1.0 16.0 15.0 0.0 210.0 
500.00166447703987 1.9285714285714286 1.0 16.0 15.0 0.0 210.0 
502.00166447703987 1.9285714285714286 1.0 16.0 15.0 0.0 210.0 
504.00166447703987 1.9285714285714286 1.0 16.0 15.0 0.0 210.0 
506.00166447703987 1.8666666666666667 1.0 16.0 16.0 0.0 224.0 
508.00166447703987 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
510.00166447703987 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
512.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
514.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
516.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
518.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
520.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
522.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
524.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
526.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
528.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
530.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
532.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
534.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
536.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
538.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
540.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
542.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
544.0016644770399 1.8666666666666667 0.0 16.0 16.0 0.0 224.0 
546.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
548.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
550.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
552.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
554.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
556.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
558.0016644770399 1.8666666666666667 1.0 17.0 16.0 0.0 224.0 
560.0016644770399 1.8125 0.0 17.0 17.0 0.0 238.0 
562.0016644770399 1.8125 0.0 17.0 17.0 0.0 238.0 
564.0016644770399 1.8125 0.0 17.0 17.0 0.0 238.0 
566.0016644770399 1.8125 0.0 17.0 17.0 0.0 238.0 
